genes,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49
SPTY2D1,-0.00312771039754507,0.0034443601955144766,-0.0032747114663037365,0.0011015428821380094,-0.01282916277296804,-0.00591953314103069,-0.002595472957009888,-0.007232116118615473,-0.018251180233637854,-0.008504845032911327,-0.001922752196173817,0.0006150941256430653,-0.010998385519446192,-0.01795156138582223,0.004134121636393838,-0.0011081218235124222,-0.0186894105104151,-0.010590139055884962,0.015841328338642952,-0.006602145911971126,-0.010388905391981744,0.0027294611205795944,0.005681506271260553,0.011654935414158154,0.006693880077524137,-0.010511466921816934,-0.012370761422718392,0.00861098411855693,-0.006427071496755958,-4.0547115976890726e-05,0.00035630459860807386,-0.015695062387417316,0.008347954416365601,0.010981790305110335,0.004274607445126869,0.004998220449196188,-0.005117060817830292,0.009260635466827694,-0.0025016434808966446,-0.011450781355061581,0.0075171266179348325,0.001351202734311737,0.005868390553474317,0.00828010985691571,-0.007434397655076832,0.0014563021205487347,0.016339781230668295,0.000371559436199529,0.009607905710439934,-0.0050474078207375485
CPSF4,-0.04261486612159988,0.02002786544575824,0.02738393493368911,0.00618380998018019,-0.009303936023739195,0.01675708931355511,-0.01946623292941759,-0.007301818427551924,0.000370216088453112,0.020074609206510913,0.004094275750587675,-0.01595512540121954,0.01184063764389222,-0.022462138517852427,0.0044614034417286685,-0.0005418494567734388,-0.020059581164543705,0.004248790923903905,0.05751927148482295,0.009054460891241142,0.002134873866307523,0.012548449152022828,0.0043088135889923105,0.03412097961147554,-0.031465652446215235,0.005454913650712781,0.003204391643078686,0.024233732257358507,-0.007568453063242609,0.010508022110745542,-0.027412983741470828,-0.0003698299539863401,0.0007529318414604793,0.022009112862019148,0.05028609588252873,0.010691072460410348,0.02264060469340183,-0.015688639332445173,0.002327309394675557,-0.0174260954635183,0.020432114878912246,-0.03143111885001122,0.04122619741800605,0.0016846821135616593,-0.006048574157822527,0.021478137725767135,0.007999695572486669,-0.005301874090072889,0.03589788718927371,-0.01946075990904923
CAMLG,0.007076253654666853,0.015693863460477568,-0.003948513881570777,0.008195258417834543,0.011022782983321176,-0.012682760114108047,-0.007904020838231815,-0.005460626524866437,-0.008422389629802947,-0.005694216712248603,-0.02697588270408933,0.0225027682723229,0.01543541245985712,0.012112519371796557,0.001884818248653963,-0.019613359147121118,-0.014846204173217468,0.017750273647629804,-0.009099611307288251,0.00132383513696199,0.019900655993116346,-0.0019213632355730894,0.027603163458934172,-0.02708557386241364,0.001004959377258155,0.026554765194895413,-0.002896373895175474,0.0027422740402866298,-0.010809898068768154,0.006547968964346392,0.014178322246459511,-0.0011170683465168796,0.0018527774233214717,-0.02831451867787033,0.010143418252800636,-0.02728475711647713,-0.02285731714590267,0.0008051416173167752,-0.01137628677446878,-0.017656100641863667,0.005658378022844923,0.0050426225970711495,0.007472263516560136,-0.021499978855996662,0.005454157666761491,0.006661551754474756,0.01838978037807276,-0.020328703110763523,-0.002017513347524522,-0.025689222850121676
PUF60,0.056904993611201285,-0.0011082184578572957,-0.036204189749378904,-0.009246703526938911,-0.007254048950157066,0.013617940290572889,0.013735066340303399,0.016427179203785815,0.01473785356752373,-0.00749867559911829,0.017455946728065896,0.011143443578510638,0.0002735087645470878,0.024484214949927842,-0.0008091581843742146,0.009139872284706292,-5.59560186778712e-05,0.03523082943243768,0.04447275643629251,0.0012759085779404647,0.006364350254328136,-0.012166226436016616,-0.014334994689273076,0.04762365306504583,0.008968191330795754,-0.01662239796805976,-0.007453501703122692,0.0032928383600381857,-0.007973887487663681,-0.00766997785720941,-0.03242907308338998,0.02325375699077449,0.015926574688828094,-0.01665311825883009,-0.000949669985801007,0.029869648360224665,0.0024799406777873444,-0.05543542278937609,-0.032702758836242025,-0.004750105969639208,-0.01988722809547156,-0.0031296544970468875,-0.013815093823091578,0.009666234436151507,0.004636332300321382,0.03128706003393169,0.029955771555599548,0.02710047418574102,-0.019453834220436186,-0.01237387591053836
TMEM258,0.009428646949271556,-0.0034505559826243427,0.018160053916553662,-0.0017740321726242808,-0.0015817860431181323,0.0002640451166348591,-0.006992629169169033,-0.016107129824637245,-0.00791889687831014,0.01899428945464761,-0.016035441720212183,0.028338849576895503,0.042798620144922514,-0.008436986549345634,-0.005093942952045921,-0.006398253348951009,-0.0069934132679873,0.005693695264664846,0.014067743108776332,0.011214217099818801,-0.0010567421104832125,0.01785170422321961,-0.0010963528705772582,0.0026050035694595453,0.0037324380718357754,0.014943834439704609,-0.013264397210436922,0.024867948973489994,0.0013201080238343394,-0.007399890736352226,0.006155632773043102,-0.00176159323285631,-0.009088353136984575,0.005867891446799745,0.009489232868641213,0.002567969193977243,0.002896223160198032,0.017469866580621208,0.001053938124586794,0.0033520118922107617,0.004631500307750757,-0.0016712989608446156,0.0010418235495277762,-0.01986170057811978,0.003486353468971216,0.0057275264587238655,0.007547178762419145,0.015172439869651366,-0.032705109221448224,-0.0031893006451440557
ELP5,-0.018146854626844153,0.020897381452305044,0.05614789442186785,0.014744317990580897,0.013115917324136868,-0.007904636081068436,0.01834590683962135,0.03396101816439026,0.0011315138494724254,0.016514341376036436,-0.03512646261108722,-0.029922355239593156,-0.018549444251964267,-0.027157732493359288,0.004742909581976845,0.00557798851131569,-0.014569937136061759,0.014763770712370724,-0.03327957658816433,0.039216362026406694,0.01147466558594837,-0.012017732975000636,-0.0395224698770198,-0.002073934678822509,0.03665537987619681,-0.019516066854129967,-0.00552313177971717,0.03367371059925434,0.02933207291833735,0.006081748819180411,0.011573749893139447,-0.04254590065389095,0.04588755785675534,0.014072808774498718,0.050711856432030494,-0.03422571211871345,0.043110892674274294,0.012743974890465453,0.03774798289202707,-0.03098587930499921,-0.03457511768648659,0.011534401863573462,-0.016629343713388697,-0.06781607345949141,-0.02692035996596554,-0.021039636363491803,0.0011612513799441771,-0.03074912718404827,0.05130541619670321,0.005252588939601478
ANAPC11,0.03538113505048604,-0.007390183535208396,-0.03608312318986513,-0.026181356981667032,-0.019037224449084688,0.03226775028601331,-0.0023311154909956304,-0.008000803540318511,0.03854451052616246,0.028723026247971913,0.022130448904798285,-0.017294940780160455,0.008209052853309785,0.031439614837459995,0.0019156817518371212,0.022824844829063433,0.015044289128877873,0.04089657337725708,0.0027755267707113935,-0.004646800321601653,0.05308343285019104,0.027363040699948077,0.009916006982984504,0.015565983255500295,-0.017290326278078933,0.01364979428869596,0.036189996556772186,0.06655611414263424,-0.021339703100593667,0.000640222395977356,-0.02905808771784325,0.004106205383101444,0.03274158438897069,0.01493070417610317,0.01984167231525058,-0.008014930997247769,0.007472870734865753,-0.01769395716736104,-0.018382136446251706,0.02072403396043947,-0.043394047605193074,-0.008699689208430662,-0.005695548336703874,0.02417864088700917,0.004493269874251809,-0.006807065408737012,-0.007988784110352632,-0.006335459247972734,0.025277805814889316,-0.006518089648455057
ADRM1,-0.005420126654552262,-0.010138346718934361,0.010691878004105758,0.005171006028499565,-0.012783095930805975,-0.036353407338740415,-0.015366153123805345,-0.02389826649600261,-0.016778174544093343,-0.003966193852862681,0.006977906052350964,-0.020366613319630255,-0.008036491557154985,-0.010187184195682233,0.0037671111697055062,0.000736976539431249,-0.010093182455846016,0.005378112946281591,0.037671034112223986,-0.021084488838827794,0.004697430329909141,-0.009761601033851595,-0.004828905010393742,0.0009813246461012027,-0.012915645702899853,0.018148574212270466,0.012374419617183564,0.010057669444504643,0.004218699770471853,-0.010774799969804327,-0.002567010571696952,-0.004774903696601159,-0.008680995401757178,0.022226362786154644,0.019774508093875875,-0.015281511083465489,0.013335293772457358,-0.03665125806221214,-0.0025733104973200776,-0.006642462273359563,-0.025676721824106373,-0.007683379639783799,0.011363651125123716,0.0013342052057017093,0.004334150351886556,-0.013267901429865957,0.001062683186478647,-0.002388546676430768,0.010377784600211572,-0.001484634550321819
GLMN,0.002580592634864162,0.02159966767586897,0.004384773631835016,0.006906235372952814,0.023686118067088414,0.020336551637567857,-0.014017394459452681,-0.026881355087963812,-0.018846825090110687,-0.0033136163160738547,-0.00903224479883086,-0.027914872735518795,-0.019188380665581067,0.0015033340592036245,-0.01840219770110285,-0.000795906001179327,-0.018876187670890974,0.014729116280111454,-0.017166406191647988,-0.020642912533998335,-0.0043945019684847745,0.0037181504294516955,0.02674860967541344,-0.00201770080832488,-0.029860758166981617,-0.008504116470886303,0.01242116263206238,-0.0041260073085262906,0.017444636272886848,-0.016976159502837346,0.04002930422405246,0.03479097887944829,-0.012960266875419166,-0.016760237863641263,-0.0006655951539840856,-0.03308781584700494,0.006036503962160351,0.014926571014816143,0.012562951877548164,0.0007180371168198606,-0.007373864036241639,0.002047747278874745,-0.007867743204882847,0.01694754614855433,0.019325532626338536,-0.003861092037970957,-0.009918436693740791,0.01732457943872435,-0.016952672974004775,0.013460225282841519
SPDYE1,0.037831510638099086,0.014108979440729403,-0.02924184823197028,-0.006784542489978301,-0.026557788929175073,-0.03737138221145888,-0.030392840950454053,-0.0002614929378148378,0.01515902119641809,-0.039309951838014466,0.0324007048872964,0.001545169046830774,-0.020007482173004618,-0.004752625754621097,-0.009400359686203653,-0.01919573709405122,0.02142009050958752,-0.027748489401562246,0.006233139297429798,0.006480449666895243,0.002961129912353277,0.024145328899254786,0.015443182313696058,0.0020194512765855425,0.003861669110942565,-0.02178812428063484,-0.012404262180971655,-0.028458465273009808,-0.027939205619933564,-0.02221119949411379,-0.009954964080762324,-0.014226871677234765,0.011632947418534082,0.032530622130492785,0.014870512508747534,-0.007208294814509212,0.0037072824433421743,-0.04864031384431754,-0.0012713448444763146,0.004164638145103816,-0.010760217163643069,-0.018271776184412853,-0.009716732320054012,-0.025579740803694156,0.01906782142625589,0.006375567747920312,-0.017719083186463397,0.004267398550225971,0.03491706484265266,-0.020303525980826586
MAP2K7,0.015109614752528098,0.0009539345274561264,0.00709677502538675,-0.0006400363781476484,-0.0017406138147507309,-0.01720972374422274,0.0070569204225251776,0.016209132450343458,0.002013744639721096,0.003455499740636457,0.013395814120397092,0.004003263231269039,0.008262692977380554,-0.011377345731554703,0.007305860600015603,0.019770313776491938,-0.002303008945575668,-0.004532822506434087,0.008078758158103692,-0.009622032628599253,-0.013448380963271762,0.00603204137158033,-0.004976428659503545,-0.0077119575244780645,-0.009621607403329522,0.022545049536569696,-0.006772462361258736,-0.007089213457644756,0.02293579283997645,0.012350037503459782,0.0014576572348688345,-0.007015323611549357,-0.018340111144129433,-0.0038654539539892652,-0.00015787155798876326,-0.002461479632187042,0.0021918572137780493,0.01662272561927263,0.013420462385713074,0.005242884677586554,0.016847495332961256,0.005550765823642911,0.004733495616270512,0.005303989961820976,0.010402461654198895,-6.049181969228048e-05,-0.01799778562363465,-0.013535470142871809,0.004860101375799419,0.02079534186624969
CERT1,0.0029870807868241757,-0.0008011357692149112,0.004294193299678612,0.015010908845167367,0.010856451635858242,-0.005912919392119603,0.021043408587978697,-0.009554734629045446,0.0014515507522402478,-0.0048684672600502405,-0.017159162198758925,0.008753732017079954,-0.0006212930944913776,0.007572629279107247,0.0005404406325652742,-0.012727702874393643,0.009361950135575312,-0.007747387538025475,0.001923292616147952,0.009395640236677825,0.007121803352670632,0.004723485073923546,0.01767172132024794,-0.01830975712656098,-0.0073807759852894395,-0.007926478583868581,-0.002643025256867023,-0.002388071484446944,-0.005367596053620969,0.009550090550696458,0.008031936369805828,-0.0070136098377478785,-0.008486094846924268,0.010227993356682966,0.009267245009483923,0.019182528921103538,0.001979416617109773,-0.013011429169056522,-0.01339539576581829,-0.0003064590778025836,0.008867549238800424,-0.003085216713665197,0.006285833347134899,0.0030369950979114036,0.004023897130876885,0.00012030710315657044,0.020176856477100217,-0.01216149820310311,0.010861344884821433,-0.012595250742168475
SLC16A1,-0.0063652447063731665,0.016401483134713603,-0.016888647249172255,-0.011745034362882567,-0.02250902570480463,0.006067965521593363,-0.0033804670286268507,0.021608833079353358,-0.0028656673287173274,3.940268122839045e-06,0.004393286699433545,0.007756854727901051,0.00609514037332406,0.001285874245038866,-0.005009617324028629,-0.00755776994967433,-0.015784616687596908,0.01077884675088709,-0.02046935748599063,-0.004491930767516665,0.0036794774510435463,-0.000427648986565921,-0.014260958783001649,0.0022189983677847382,-7.453840260150908e-05,-0.0011973992869393384,0.004922483868802561,-0.009387325382660575,-0.0012777280711646715,-0.02100808231024547,-0.001523788486993074,0.01236504899447928,0.0038312348601490563,-0.0133521180752411,0.016802408030327277,0.017901393660647143,-0.017342602890689358,0.01689852573942113,-0.02426632638094939,0.017288632128026754,0.028123947204979047,-0.008817405411073885,-0.00289461785236941,0.02946510819061316,-0.005817509519276738,0.010821989240023467,0.008712359961236822,-0.016363830348471827,-0.02006804749158227,0.004215072719924246
SMC5,0.0009656637532826801,0.012290019995251561,0.02123367563670208,0.013781560980250844,-0.0006794554366217387,0.026290244489210936,0.0052288151375115815,-0.0003572712425964713,-0.04179489300717448,-0.0015085698055653377,0.0120417576368256,-0.01946709211909082,0.0057729811061806085,-0.015139457510185719,0.003833729521182322,0.028507312976257398,0.011842945209727358,-0.046253145297114814,0.006162459926195497,-0.013697945273954838,-0.00030694222272825906,-0.030217493387243204,-0.0033754465083846463,-0.008554336173430037,0.0033508110499930618,-0.00681778496802193,-0.014769051276242189,0.0006274099451877181,0.0013947996512408002,0.0678607702678801,0.00876981272851069,0.005711638390980544,-0.0029350550838901433,-0.04633998986059236,-0.010563296903018882,0.026601766337496592,0.01960306296339863,0.011568106620818384,-0.03361642312591029,-0.027014050689926104,-0.025965159795054885,0.04090789927892089,-2.3705715489650187e-05,0.035326061803722435,-0.008447474803841613,0.020931959155253952,0.03622143079636536,0.003131001664268205,-0.010566639046080156,-0.016665870566317336
DEPDC5,0.0009201381081309614,0.0018750080892300004,-0.014213652408154009,0.012826779338041666,0.008905404926103453,-0.01121227478159324,-0.007748836912660815,-0.0021397815415393796,-0.03456280486191635,-0.009749908278731187,0.02969673137957763,-0.006424061886259463,-0.000921688523827212,-0.009340292300797855,0.019113635003760558,0.002180343895797314,0.015382918867870564,0.00778905333579618,0.023409138417510956,0.009715289553072525,0.00913218869919535,-0.0043503256544491515,0.0015502216870278043,-0.011244426758487457,-0.00420986008109785,0.004982506312611013,0.0066881365074553615,0.024360983829844876,-0.014334053867740337,-0.006829819877782126,0.003597508940542326,-0.0014426881241758494,-0.03434266111603055,-0.02270072808851629,-0.006434109201179511,0.018569011016236737,-0.002302305075180025,5.5717215065022664e-05,-0.014320110822630612,0.010093345653535675,-0.02277152908617695,-0.0003269183799996187,-0.007859993010806912,-0.0037132398258275406,0.016585596931624386,-0.027505128577229834,0.0012804270669535705,0.02092671256155669,0.01761032370559897,-0.018316606013034656
NBN,0.0004175255418169433,0.009660638438947131,0.011678758301195382,-0.004092641112137367,0.014617572460134148,0.008974683101777415,0.009613116006022505,0.011762071785281174,-0.02910082295946362,0.0030242422864987227,0.0013497101062258543,-0.006987311862687171,0.013371705530556019,0.017341900063193597,0.008175763554775436,0.0016617644540938205,-0.009091077528328098,-0.00409559064685136,-0.012471400049211254,-0.0022164540227674295,-0.0077089515131016795,0.0066462438861318055,0.004885610500408431,-0.010866920116353181,-0.007442082206919985,0.0036266639213481354,0.0052094618684670356,0.002157180241130339,0.011260276844600884,-0.011004815383107049,0.006559244337641482,0.016213557735198746,-0.014080845392035513,0.004652114032821329,0.007398103291928579,0.014038031503657582,0.029469276287562515,0.0115750127032772,-0.02103874710465533,0.010159589321462185,0.016630454358196843,-6.27275745490522e-05,0.008350875538026499,-0.00718986592023471,0.00501711448138744,0.007648821447148068,-0.011198070676686994,0.0024468158605484374,0.006839274715071913,0.00515865482723695
VPS18,5.3473367245517424e-05,0.004110788788321705,-0.016648345631105593,0.018406058083213685,-0.002577040836831429,-0.007136041780374703,0.024544900379290142,-0.006870856352087065,0.024149580464706447,-0.03247187509708758,-0.008495535504583865,-0.010986413804786436,0.03121731572387369,-0.00878988681797845,0.010084224100110525,-0.009673612637660334,-0.05352512128199121,-0.000624386371231391,0.03959097232850063,-0.011231713223807182,0.0029472535059783195,-0.015165119445110276,0.004952579689227635,0.014347100648329223,0.03657149725816882,-0.009849939958089306,0.009400538715518365,-0.013513983682093141,0.017594708257388958,-0.01486798979154755,-0.005658446791574445,-0.005039654785232205,0.01654732794892219,0.03882726755125757,-0.032974451728587394,0.008019519654351742,0.009205403827235802,0.0002690637335466375,0.036994876691286566,0.018155332330934873,-0.003149477690386458,-0.03646143199456968,0.0286401884974354,0.005123884913373643,-0.0321311424160616,-0.021541498690500684,-0.013453430807209883,0.01686993036463279,-0.0103297687845248,0.011345645006847475
NUFIP1,-0.0053139099147836545,-0.006929444682810432,0.0092975986750156,-0.004489531611814172,-0.00982319060097607,-0.019315132577110948,-0.0251020879366632,-0.0024335097022233645,-0.005018090932972048,-0.0019978122280078893,0.01263204254600233,0.005391819151589163,0.007306180055155039,0.010652601811694404,-0.011751284525869394,-0.0037637619789430087,0.0009095649520421633,0.0035671759728117766,0.0014075599766808567,-0.0020524033254491563,-0.005943950671415646,-0.00019298253465287304,0.004067329767772455,-0.009667576269352498,0.003236502517236889,0.000978492282299089,-0.0177201780718633,-0.006388335837599323,0.017184627948097383,0.014324934799812923,0.015013690305368895,0.016260394448727594,0.0035076695264471803,0.001073449688676205,0.0022362240463450946,-0.009521119106528034,0.0065904395639733195,-0.0022221400801407973,-0.0027894644773347097,-0.014779491380995071,0.0260451527746214,-0.011891114003098995,-0.01416082899464033,-0.002362886611514036,0.0014763549114890438,-0.0012245925492135894,-0.006172141168658153,-0.0031789211119501786,0.004399875220354653,-0.0003320048786595279
C19orf53,-0.005338576841552004,-0.020893488815048232,0.04919336191607396,0.010159197648805742,0.005002637801865133,-0.008829968568476142,-0.01957616046841678,-0.04496940227871473,-0.025197809545013772,0.022430388937925257,0.02180345473854022,-0.007629082131477107,0.008508448256836323,0.0013210039585288766,-0.03329733558925859,-0.0005645312501239478,0.013214823430896376,0.01997252120887267,-0.010798056939111768,-0.05276121238940548,0.008423809467818353,-0.0255865026104417,-0.026760565289921958,-0.0015417509016450986,0.0050833365584454894,-0.00013339711703301197,0.00877720363604671,-0.016818238888407062,0.007750446643619965,-0.0072553046529431385,0.0035407346840545723,0.0008782172938198483,0.017627349686451587,-0.05219356486749487,-0.03952864116317457,-0.01262560315535844,0.017081535073318273,0.008101130417507176,-0.007578975713670445,0.012331212738357068,-0.020654543680238162,0.00017276237168574547,-0.017511786706034205,0.007540209430960059,0.028567871197710846,0.0005917177993710518,-0.02018413755633692,0.01415229660827949,0.018574802645391502,-0.001982136385084819
HNRNPK,0.04872741792227378,-0.022393921027204788,-0.025419101942929737,-0.004613975110515782,0.015046259661671377,-0.01384158111124601,0.01083676514176341,-0.0019347068902795847,-0.016111542886240848,-0.014974190885498508,-0.0076592774479508465,-0.04429343626757768,0.018779162577768606,-0.013739509577325925,-0.002551427770863725,0.016120503704695574,0.05565663531140421,-0.009425971595789655,0.020827222112573728,-0.008113104985604429,0.03393892432683564,0.037053328973800245,0.02374699007448644,0.04756706981732009,-0.008960799254615256,-0.06929022212294046,0.01784763912803837,-0.019444209095468575,-0.0007888864505191985,0.017544021251797656,-0.0010234067981533751,0.006939062996067865,0.04529385551663242,0.007835877917824164,-0.012047126576689758,0.05867013203071006,-0.01062242220222972,0.012766103385941372,-0.008826829714840067,-0.03603227101112116,0.0009782092701562384,0.028293454343420975,-0.021505078612041418,0.032104274515943006,-0.05123252392745191,0.012603751305471986,-0.015599026744884288,0.056980943440974346,0.002234933916200265,0.016295476815699834
CERS2,0.0008544107324097281,-0.004009833032499091,0.006772053218785201,0.026823486806966668,-0.00044203527541497465,-0.009739826802560655,0.030298381260247746,-0.011471621863583565,0.018556748732060844,-0.007872519511185436,0.004866329272431267,0.008202839861671479,-0.0020144394462235813,0.017678195644981794,0.01465015778420837,0.014576203952301681,-0.01934477732958632,-0.03060292726808701,0.02872631852026131,0.013243627288722566,-0.01765046733316037,0.005651464613611427,-0.007432502991257133,0.0064756128118738775,-0.010732953196833735,0.00557071922265622,-0.006211410047223791,-0.003960978096051872,-0.010350338739025489,0.018501540475521213,0.01625527335634781,-0.016103756889208263,-0.011890496587626774,-0.009066241749876525,0.000458999229741118,0.016078053143505366,0.016866538509517442,-0.002294538348269185,0.0354527930896036,-0.008241118520806296,0.009216528012099405,0.011901811201170051,0.012664515021498427,0.005218365422414227,0.018924419795267454,-0.016222578642289966,0.0206522138493533,0.0017250651319064489,0.008094557835588483,-0.020992002068372727
DNAJC21,0.014689124026488695,0.009501302399275033,0.014460422440346416,0.01769161599486208,0.025313797212682676,-0.02511483816930073,0.0009999178284340645,-0.007926418187265452,-0.027141110226580015,-0.005504892560850754,0.008763763305534935,0.013388689361347695,-0.011271342392352944,0.005218249417394233,-0.012316704666328964,-0.0024867314010148,-0.003902772199471645,-0.011314600667756088,-0.0069818015788887895,0.01213910930259381,0.013158571952520038,-0.01600482859106284,-0.007668357630183514,-0.006710636084388789,-0.004167401425965738,-0.009848150142319217,0.011423673745617527,-0.02079653902813341,0.004022311958188267,-0.006072760822440925,-0.007815232060196362,0.010100029824033713,0.010849853816085414,0.0054235155367581885,-0.023022523041054198,-0.004511350624326395,-0.011423752906910382,0.004505346348264441,-0.018936363501097748,0.035216247487561435,-0.009672997287496893,-0.021413312294122997,0.01789510638588501,-0.01049098216994025,0.026025901123636282,0.02070755746300891,-0.022897741246737487,0.001808142542875349,0.009241148006972767,0.00872127356793379
POLR2G,0.04763391742709075,0.006292939518093936,-0.028452727979496842,-0.001608986528639997,0.027089891729656042,0.012710253929694838,0.011791442093205382,-0.007152353426715514,-0.0213872677501353,0.0036723901441012533,0.004815063543013434,0.02746644958769196,-0.0349555399724405,0.03891473938954869,-0.030080510774553947,0.04687778241922709,0.01917335731128054,-0.011727175300147006,-0.0005656326981423722,0.025787673650999852,-0.007902698980749431,-0.011165239771933254,0.038976453618741046,0.007797026640465406,-0.035124484394835266,-0.0009536320692043839,-0.035574896832462115,-0.0003906362461783139,-0.009857407717874935,-0.022592820226207063,-0.026065310971892255,-0.022054071576516777,0.011173226472121071,0.02076636767690041,0.011961348492439707,0.028276466732536906,-0.005870312305613841,-0.02573985290531474,0.010592620416970788,0.030481663408344288,-0.013084069219640285,-0.02202581393200915,0.03194106999661273,-0.01811776340021987,-0.015014257558205043,-0.02496608865717225,0.007836341955366812,-0.017039633417304075,-0.002776688806609748,-0.0015606088491752043
CTDSPL2,-0.012503040118114452,0.007954556556044856,-0.005976622175287624,0.0020787524813366824,-0.0007430282531755095,0.004629267274087856,-0.009940068811134397,0.0018258586237953887,-0.035683038997227474,-0.012239754061288945,0.0012446454626101491,-0.007708971348156646,0.001791063082066121,-0.008389856651073037,0.0143715112743346,0.012423773933246039,0.008316921712873588,0.020630154961377746,0.011625921961915794,-0.002393932779506397,0.02296564005018554,-0.016812942000884012,0.015979501536436617,-0.0036839433014558623,0.01626490357645842,-0.00011391331678843853,0.0029712782987552787,0.00659948477458903,0.02960564584180397,-0.018743061797452904,0.002561741774428974,-0.006103289438792047,-0.0034581015452925037,-0.012149878169453053,-0.0019323519268614627,-0.022199158182286672,-0.0015342662347962897,-0.021767894070959786,-0.003329568122454728,0.012734692885818237,-0.011398304440421475,-0.0214107914053813,0.007355931369585142,-0.011232003442833689,0.013668346702760988,0.029359660641007635,-0.0222638110264436,-0.011151487774837644,0.01897332703150665,-0.008800836391313398
ZBTB11,-0.050736266077366525,-0.0024173799800872625,0.002301171817138637,-0.01669127160757343,0.020581789447991158,-0.0017711700601351465,0.004647729181671622,-0.009291559328590325,-0.00549056048805777,-0.014563795541196543,-0.021108139282237356,-0.032215307659437066,0.013232919138882433,0.030745366557566996,0.009250859054147772,-0.013997621224293396,0.00682071905435097,-0.0189106586538315,-0.00769240729109452,0.008845616097026311,0.01957062296287866,-0.020252350062651508,-0.003156414007751264,0.002469764135345992,0.017510072933866853,0.00394311296378804,0.0063127521249376735,-0.000359893428694115,-0.021041481887957722,-0.0005040483303821345,-0.0030583918326569245,-0.0020148734166764225,-0.0020359157987073235,0.010472341600978614,0.018057440872372238,0.003185366047033765,0.0076578931089933714,0.012682367128046318,0.005799614997105337,-0.013900903094966362,0.009184828584486087,0.0018973822615339538,0.001883423529733837,0.016500577074013065,0.026040229093405465,0.027703126462564825,0.004056262469852419,-0.005313593316955551,0.005544645936798623,0.0036784530700865784
RBM33,0.008998955517907808,0.004283686754529008,-0.01096881750623055,0.003299560653504259,0.007787197096445879,0.012577470830453097,-0.006110479327104363,0.028786437936275763,-0.012018264065993371,-0.003889679613936136,-0.037979730813998525,0.025429426660674007,0.030172983593882232,0.01208909951812539,0.0014800576051970191,0.015523119925656994,-0.019685419966010042,0.011289629396779789,0.005708921268478595,-0.008927844429871858,0.02982620962074541,-0.0012301337685973158,-0.008792172365155917,0.011796841417375888,-0.006408871869416512,0.01818214355239582,0.025661134328339514,0.0014717164208070833,-0.004180250700108912,0.01206157625209969,-0.01133591553891262,0.01789609283541544,-0.006648515684239222,0.014315199091700202,-0.027546384723613277,0.017580811528827227,-0.005030811008472794,0.009699004635321515,0.016944645002799064,0.012765387369464332,-0.011526496435145353,0.02283250291824091,0.005917839333741829,0.00010283422083073605,-0.015508939182784502,0.004733693737310477,-0.011076541062063234,0.011164298616510294,0.009875493130355134,0.00922415094881567
MGAT1,0.0018169868919642896,0.011263659638397443,-0.0005964413811932712,0.014727375945151677,-0.011662447237873897,-0.014529309063536498,0.0348788576303461,-0.03186864332243726,0.004545606525954673,0.006131775972389501,-0.005785409375384546,0.0107359791740463,0.01113627674559444,0.021406414515245473,0.0019773930380489694,-0.010521973690718169,-0.023782954053881627,-0.002313928491196499,0.026185295971898344,0.021035803852478493,0.01646474774383507,-0.0012056314561426865,-0.002410264859810135,0.01980666412440048,-0.007526375557137663,0.0046331804397642925,0.008595905330313791,0.024393876259919206,-0.04355341603629831,0.023037738100198893,-0.006475951784526003,-0.0005704707968036546,-0.01422126145365669,-0.0005023335309670264,0.0011382157485900503,0.0013037566482440059,0.012801889733971002,-0.014632991496760776,-0.02186184519157515,0.026127259631133357,0.00506812807544528,0.005232059496804591,-0.006218844069306488,0.0013958384665069918,0.014263801292338304,0.005238365544044063,-0.03313262315375958,0.009661172432267684,0.0010655775229268618,-0.006198247120163936
POLR2I,-0.019145028161140002,-0.04118832534308344,0.006942342721573879,0.007820978496056175,0.02286249730999444,0.056408857675067675,0.02101349944509776,0.02766843516084354,-0.0018236658282324973,0.033744780757681433,-7.706344634317633e-05,0.02387898043717933,-0.0025963444035538275,-0.006769055716746197,-0.05860823888172171,0.05275585612761396,-0.0013795055910418264,0.004116716856485724,0.004153532886957952,0.004034416087779415,-0.010898181829149041,-0.03574663486064389,-0.008821019671564907,-0.01034743804416012,-0.06756971442062161,-0.008240647443438597,-0.0017000225818008584,-0.039259996734265376,0.025779945280723658,0.02353508299548505,0.01722575930536099,0.01205235662641062,-0.024233033970145812,0.01439739350816296,-0.03877010453780051,0.01728003154738303,0.001149665596069511,-0.019083328546174595,0.029688921724912644,0.01986911156380593,-0.003026787656499529,-0.04145012633610377,-0.02584876905679807,0.0024685641706947456,-0.008151476547245906,-0.01856813468273233,0.03692466686345509,0.028418243858953904,0.007122856812052399,0.011660828606604756
