loss,recon,kl,val_loss,val_recon,val_kl
234.23338317871094,232.16659545898438,2.0667741298675537,25311.7734375,23989.373046875,1322.400390625
102.33722686767578,99.73628234863281,2.600942611694336,1459.142333984375,1259.7327880859375,199.4093780517578
79.37450408935547,75.99900817871094,3.375492811203003,389.55657958984375,258.27508544921875,131.281494140625
76.2734375,72.48892974853516,3.7845168113708496,282.8765869140625,202.80099487304688,80.0755615234375
74.66913604736328,70.78014373779297,3.8889787197113037,168.10043334960938,122.47064208984375,45.62980270385742
72.69322204589844,68.85816955566406,3.835050344467163,173.95413208007812,146.76112365722656,27.193017959594727
71.25603485107422,67.55284881591797,3.703181505203247,121.24519348144531,103.55127716064453,17.69390106201172
70.67754364013672,67.13703918457031,3.540506601333618,122.2201156616211,109.6723403930664,12.547771453857422
70.01376342773438,66.62899780273438,3.384763240814209,96.55448913574219,87.22032165527344,9.334169387817383
69.59111022949219,66.37310028076172,3.2180116176605225,98.59947204589844,91.2400894165039,7.359376430511475
69.10308837890625,66.01725769042969,3.085822820663452,88.45341491699219,82.51533508300781,5.938072681427002
69.33655548095703,66.37484741210938,2.9617063999176025,83.28511810302734,78.3702621459961,4.914852619171143
69.04817962646484,66.17195892333984,2.8762171268463135,83.7197494506836,79.53199005126953,4.1877641677856445
68.91372680664062,66.07757568359375,2.8361430168151855,78.49212646484375,74.84041595458984,3.6517133712768555
68.64916229248047,65.85359954833984,2.7955636978149414,74.95274353027344,71.69561004638672,3.257133722305298
68.78795623779297,66.0093765258789,2.778573989868164,74.00423431396484,71.1258773803711,2.878356695175171
68.49150848388672,65.71150207519531,2.780010223388672,73.0759506225586,70.40652465820312,2.669429302215576
68.31661224365234,65.5063247680664,2.8102810382843018,70.5521469116211,68.06956481933594,2.4825785160064697
68.36735534667969,65.57893371582031,2.788421392440796,70.3118667602539,67.82848358154297,2.4833810329437256
68.24949645996094,65.44548797607422,2.804009437561035,69.57875061035156,67.14021301269531,2.4385344982147217
67.74234008789062,64.92304229736328,2.8192989826202393,68.6736068725586,66.25025939941406,2.4233522415161133
67.84146118164062,64.9895248413086,2.851938247680664,68.57154846191406,66.2153091430664,2.3562393188476562
68.14962005615234,65.27318572998047,2.876436233520508,67.92147064208984,65.61788940429688,2.3035898208618164
68.08068084716797,65.18917083740234,2.8915159702301025,67.47938537597656,65.15412139892578,2.3252525329589844
67.57575225830078,64.66609191894531,2.9096601009368896,67.52291107177734,65.17800903320312,2.3448984622955322
67.82888793945312,64.94294738769531,2.885941505432129,68.3479232788086,66.01612091064453,2.3317997455596924
67.85130310058594,64.95952606201172,2.891780376434326,67.20736694335938,64.78031158447266,2.4270660877227783
67.65336608886719,64.78132629394531,2.872042417526245,66.58843994140625,64.21823120117188,2.3702199459075928
67.3793716430664,64.5317611694336,2.847607374191284,66.63904571533203,64.4856185913086,2.1534411907196045
67.48124694824219,64.65709686279297,2.824145555496216,66.05043029785156,63.98725891113281,2.0631704330444336
67.0728530883789,64.22003173828125,2.8528242111206055,65.64141845703125,63.562381744384766,2.0790374279022217
67.1690902709961,64.25265502929688,2.9164392948150635,66.52391815185547,64.35391235351562,2.1700055599212646
67.31924438476562,64.37133026123047,2.9479176998138428,66.09590911865234,63.91636657714844,2.1795380115509033
67.01431274414062,64.04467010498047,2.969646692276001,66.30192565917969,64.22224426269531,2.079676389694214
66.84619140625,63.88432693481445,2.9618749618530273,65.73906707763672,63.66280746459961,2.076261043548584
66.5479965209961,63.578636169433594,2.969359874725342,66.13882446289062,63.970218658447266,2.1685991287231445
66.54239654541016,63.54206466674805,3.0003316402435303,66.56749725341797,64.38627624511719,2.1812198162078857
66.70013427734375,63.678340911865234,3.021789073944092,66.51915740966797,64.28641510009766,2.232746124267578
66.06427001953125,63.03770065307617,3.026571273803711,65.87395477294922,63.669189453125,2.2047722339630127
66.40487670898438,63.391395568847656,3.0134904384613037,65.53440856933594,63.31496810913086,2.2194442749023438
66.56060791015625,63.545448303222656,3.015151262283325,66.18936920166016,63.880516052246094,2.3088631629943848
66.19258117675781,63.216026306152344,2.9765634536743164,66.1268539428711,63.7973747253418,2.3294837474823
66.32594299316406,63.33247756958008,2.9934682846069336,65.50603485107422,63.069271087646484,2.4367620944976807
66.07139587402344,63.0503044128418,3.0210916996002197,65.05809783935547,62.65739440917969,2.400696277618408
66.17422485351562,63.113468170166016,3.0607590675354004,65.8504867553711,63.47274398803711,2.3777406215667725
66.1755599975586,63.112823486328125,3.0627307891845703,65.76773834228516,63.30073165893555,2.4670047760009766
65.73513793945312,62.66611862182617,3.0690183639526367,65.05659484863281,62.55475997924805,2.5018367767333984
65.54247283935547,62.462852478027344,3.079622745513916,65.26372528076172,62.679298400878906,2.58443021774292
65.58026123046875,62.46657180786133,3.113701820373535,64.7845230102539,62.15843963623047,2.6260905265808105
65.50648498535156,62.3840446472168,3.1224405765533447,64.71807098388672,62.01538848876953,2.7026894092559814
