genes,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49
SLTM,0.0009260182151184723,0.0008080744222885406,-0.009187396147058942,0.008650840691130727,0.013458078815413173,0.013882556290270678,0.014149675200710565,-0.009783938624356467,-0.006313226204314316,-0.005527472231808961,0.004970927540386811,-0.00281165890885915,-0.0042434994357256044,-0.003848636435593156,0.006074734865617007,-0.00614887813423939,-0.0038507959626650685,-0.020284130488125725,-0.0038308399003236554,0.005485550977610574,0.00018642175347290273,-0.0030467908432594798,-0.005390917341669025,0.01259287768823355,-0.010446651614195729,-0.016564399247041978,-0.0012221929843892227,-0.011305296933544812,0.0051003623257234705,-0.0055211865347461865,-0.0077687822436066315,0.021676681007766915,0.01057985435033957,-0.008630016196055922,-0.011237038785955935,0.0058512730232620075,0.0041630740356262035,-0.005023236533160996,0.006107143380076065,0.00816548439788802,0.008036354080452175,0.00038496059549366236,0.005689519474210369,0.017772858403224158,0.020321943806220214,0.013798916195378784,0.011358876377492352,-0.008412383371232544,-0.011363442399494859,-0.016968461698360315
ATP5PF,-0.009209449634804629,0.01681255257238476,-0.0057138511593063605,-0.037979925147046525,0.01534249037288619,-0.0064800211464821865,-0.008692488315255615,-0.015616294054844536,-0.0034878861075052607,0.0010074767677567562,-0.004287524036323299,0.008947567817157177,0.014970882474122812,0.007583924248322519,0.0025929351234533545,-0.010542344216709743,-0.008229144127415404,-0.006002404088913056,0.014730645426508359,-0.010976093272879997,-0.00041348590199514687,0.013909909449244631,0.004053360079610837,-0.005630229975065958,-0.004618737134715535,0.006226383506484053,-0.009779292816916958,-0.012202947507995778,0.005665736244805362,0.010673073712898225,-0.0008703253596646322,0.007594258680493844,0.0028679757954740343,0.015762687196952774,-0.014682549443209476,-0.0051931700681296855,0.018484252939459826,0.009904532387032946,0.002841984321404386,-0.002862735773744244,-0.007815636607198839,-0.01026244078825765,-0.00979368513603217,0.004581581080596999,0.003157595990510659,-0.016075823467361906,0.01715383201957597,-0.00838612532411478,0.009514702061415721,-0.011037720968113299
CIR1,0.005755251855883914,0.005282301635576353,0.010824514019069885,-0.0019072855059683457,-0.00869094365924518,-0.003700605975595478,-0.016618208699072073,0.002057814752060953,-0.005530065237731688,-0.014919618102364883,-0.0006583944023314125,-0.023291721813494627,0.009228743124017762,0.012083333099946985,0.001983956646846201,0.0014346157249601175,0.007571519143517299,0.001096560679953923,0.0013032922723735679,-0.015221999994702027,0.010745486977551654,-0.01793066663262618,-0.005582273239815653,-0.005136823085799088,0.0031575153155081327,0.023474925246955228,-0.016140371124568106,-0.0026950409820707404,0.012800115382689504,-0.00809306002445956,0.01390732639194654,0.0011176114024615575,-0.0013014074763910562,-0.008465649479759833,0.005192013956308495,-0.018821643790312426,-0.0013816008842577198,0.00493808700100652,-0.004680593160243515,-0.007915285183649702,0.00705768013470986,0.012889957084725796,-0.005432365662365957,0.020767558211234907,0.008322294677287302,0.012575958770184966,-0.0010752859517535384,0.00015350729437603133,-0.011426667772646285,0.01512994419056685
BRIX1,0.013372747472634033,0.01936606155784746,0.010093596813031092,0.002779055255523233,0.010061086895364868,-0.026151819895882496,-0.0029773389980832145,-0.0014739967259824243,-0.021934987522634952,0.010503538312559195,0.01636581354630668,0.021929077567073164,-0.015793479957668485,0.04237765133480906,0.00465705577485443,-0.009081167609490733,-0.0008657269108569757,0.013245085486394019,0.0012116436247987092,-0.0076716924592530765,0.0077909459373451725,-0.03301981594159695,-0.018891521754033188,-0.008456764022089213,-0.005192027006294237,-0.02485104223333546,0.02490107140481028,-0.00767182894649077,-0.015366573849281877,-0.013302258425474611,0.007181009378808793,3.877676854571371e-05,-0.00343001987135446,0.035601601144207295,0.04098725707490445,-0.016236669049753176,-0.027240330312324406,0.004052638717603639,-0.01773037629858133,-0.010464941300901098,-0.009501183069589669,-0.003209386480911375,-0.00017083305868874455,-0.0010822149936097817,-0.0329666016204274,0.01230151291706714,0.02896455535128911,0.02688108629165467,0.01333035180560189,0.009231883546598223
SMARCE1,-0.002137342483032393,-0.0010983707443109638,-0.026249812594431383,0.005616534493670044,-0.006177934317546404,-0.007873344454233091,0.002150806372090769,0.009939290957395513,-0.03206868138079082,-0.030090969329948338,-0.02916640473643313,0.013775887918007292,0.007096159707821094,-0.028719374842503264,-0.007356885969298417,0.024175922580280097,0.006834804016275781,0.009531623768773527,-0.016126132813578293,-0.021447338992963205,-0.004661987000440939,-0.013726377951520855,-0.02339757802522981,-0.01754520032211284,0.012350578175457422,0.00989209396661277,0.030233613648214065,-0.01995156561673824,0.004151628395729201,0.02949548320785278,0.04185532967578467,-0.019302636982040742,0.001926110991528856,-0.031137151418926354,-0.0018208337068456638,-0.0056054053055188836,0.008378898316384517,-0.009374436322955973,0.0074466276220929006,-0.015750012510240587,0.041637904461814604,-0.02121905422796159,-0.0008171009268219323,0.002258275442749621,0.0031040394508370954,0.025043267669555405,0.008521516799370004,0.0329715556263715,0.041177591370289264,0.005090407070057867
GPR107,0.0027597239580584645,0.006706032268327291,-0.002937489929643464,0.0027507709866515045,-0.007868836245426477,0.006455773486114893,0.0066256178731247456,0.0007985245480143273,0.0029985188685331616,0.0019217284512845218,-0.00739888346563626,-0.0005261666269253801,-0.002556228197378216,-0.0018783135403427713,0.008941886729451374,0.0006827796238441301,-0.007001754163873705,-0.004346136265442105,0.008151525150234932,0.0074298893249193304,-0.002958074396815418,-0.01119762579862275,-0.009065035201292546,-0.01994986662477787,-0.003970429693936799,0.005244833497189742,-0.008711001776249266,-0.017992103772252355,0.0008303279683308724,-0.009108428168068875,-0.011523799373381513,0.011292860685146542,-0.0028680678636692106,-0.017904618534436624,-0.0038699679625903236,0.011464896463093566,0.005176942487690219,0.0043181834325780495,0.0017246731370994947,0.002003960293640654,-0.004481547968165461,-0.01832796377214328,-0.005120025810673724,0.0005717175595096123,0.009607383150418666,0.002867146774104455,-0.007260304575550147,0.019596465516785906,-0.020948750116175176,0.013368425338000357
VPS18,5.347336736910118e-05,0.004110788785453102,-0.016648345620563686,0.018406060979870745,-0.002577040023060149,-0.0071360617158843075,0.024544693620860935,-0.006870511889142095,0.024148948386639356,-0.032471855162458374,-0.008496164644299942,-0.010984064083672116,0.031218446910458754,-0.008787603810968294,0.01008375998149403,-0.009574368220327015,-0.05349744827170825,-0.0006544940627479081,0.03962222785676461,-0.011162297197114125,0.0030281697050932354,-0.014876925847208509,0.004947160802079399,0.01414457032205746,0.036221497446852366,-0.010505447713854402,0.00908975000727039,-0.012579964135117054,0.018293166890862703,-0.015293660040190947,-0.006738711785596029,-0.006061911255258412,0.014866866762305704,0.03633606269033306,-0.034115156808915414,0.013065527381260772,0.01111752676830487,0.002129734857945107,0.03616217838957813,0.024366024691745505,0.0008717095387103023,-0.022481111550135904,0.027761089456521806,0.020358821332115588,0.024591226037136583,-0.02182822245996975,0.024011360618004976,-0.020919484436554524,-0.00697258511835397,0.01145385397124337
COPS2,0.025166972911620303,0.014219522282488748,-4.612834540497335e-05,-0.006234398378560845,0.01494443350720966,0.00994375323914721,-0.00011962275335890041,-0.00410560871799599,-0.030453758547616713,-0.0055225772388107705,-0.011337319963550965,-0.012254068658548889,0.010570214280988399,-0.005148753488368217,-0.001341588171959571,-0.01632892441381141,0.04782876089616459,-0.0009735291240493347,0.006426752288840864,-0.025757716319756853,-0.017701813357721304,-0.0001145365405101514,0.002255847590099911,0.027356555037124426,0.003916507803115467,-0.010765827292146004,0.02186255579591618,-0.013366973871120284,0.0016649687143698514,-0.005383621282817217,-0.012465804433167282,-0.02037042601471283,-0.003474870912788757,-0.005430431416111885,-0.036032812659840346,0.024387529793584595,-0.03042865776167117,0.030012415986819738,-0.01134342490780007,-0.016589802793289893,0.025761221383516417,-0.025037735533345738,-0.011404720830517058,-0.023941880977035652,0.012063195665117075,0.005404261456216293,0.016021509056594135,-0.0035945615755879276,0.008059548852917642,0.015740888758701648
KEAP1,-0.024586248320547358,0.01288549883860198,-0.057795143333584285,-0.009625851699427288,-0.00720010986264175,0.007722642164829998,-0.03246527733628823,0.03452253701458857,-0.0728190439558701,0.012856564047323835,0.024483825707939874,-0.03499719506803967,-0.005419121098278419,-0.027177246006186408,0.02598222764939693,0.031158105453584085,-0.01127681180655814,0.05512787933108079,0.03851382121007344,-0.007909751605342788,0.006225724217781479,0.026105701753318084,0.006999252815706087,0.02740403892653857,0.0009723511903942156,-0.03161582821343512,0.07649116255051282,0.046267718054030044,-0.034717212276641735,-0.03379634983897567,0.011486963161479331,0.031590643518415645,0.019331192089663468,-0.0030838002826921755,-0.005828191237409886,0.03655025430547409,-0.0010036318060016633,-0.021007040661186718,0.04745384299128817,0.07333343822859718,-0.03957783508521966,-0.05045079274512598,0.012009508370437476,0.0070049825240470305,0.007851876615387126,-0.0026015424526890842,-0.053833920056696745,-0.01561069361157418,-0.045540138094624046,0.017864851342705153
ANAPC2,0.035964899883014975,-0.005874866277569112,-0.029682659201911956,-0.02442513184322292,-0.002181856797671069,0.017530665678158273,0.009943536018189066,-0.012091267770525948,0.021979604164754897,0.021888238765317605,0.008063052859452928,0.004233816976806838,-0.011320861940485363,0.042096310760118175,-0.02809293715869196,0.03211286338504953,0.004236671037104676,0.039718071527391,0.034454681953626665,0.012980839137259103,-0.0029041320748774014,0.02817097514207182,0.015608425231368113,0.0017290444306455018,-0.0010850084213574749,0.02559257508588796,0.019163618584229943,0.0219565482400629,-0.01578800747703446,-0.010760669880869177,-0.007297044856007147,-0.025819167755959844,0.016858390848722888,0.014700822414243845,0.0024535401294726936,0.00946182529444406,0.01069851618763761,-0.017598005390947243,0.004598706448486172,0.003660266198369079,-0.005338300595667711,0.0020239859484245744,-0.0050807616089041,0.04278801972517305,0.05140812073157177,9.58319004347772e-05,0.01822049825213718,0.0024383766254855604,0.009470136510964537,-0.018150972759649914
RRP12,0.02403700640396403,0.04157352637083641,0.013630196416620714,-0.006984674760736126,-0.009413031041773911,-0.013730756124634112,-0.028135199297317406,0.01314011131661086,0.021003506384833576,0.0011399699166894477,0.017102247411271154,0.010983934852458717,-0.02094040988374851,0.006622051435727987,-0.0011282756642883379,-0.029295262572758263,-0.005830551313027516,0.0017894643771389086,0.03509234016171585,0.0029178047150785536,0.0008935184598497837,-0.03496812050474467,-0.033257205826178186,0.004003811353740906,0.02381398091247633,-0.0071379333014427344,-0.0225306728380048,0.0005113229629602417,-0.013509873583433033,0.0027016270563764186,-0.016671441376606883,-0.004281772102573788,-0.018573490945770287,0.03384991554312816,0.004845307811981001,0.017478827310669163,0.019362366863999034,-0.017668953659546797,-0.002914873601588337,-0.008445295332630113,-0.007865110585562803,0.023205344465319057,0.00036495208904444005,-0.015948345774364894,0.0060786668958115585,-0.00627868043464016,-0.009492138050720203,0.009785662228948862,0.041698324267703535,0.0016122461709360554
VPS16,0.016894340774163918,0.01978726721084306,-0.01006000987021851,0.02325684041732474,-0.008546008963338493,-0.012669477030794653,0.008514044378205611,-0.003329501071902905,-0.009643420743728244,-0.016403648380952308,-0.016881071921634568,0.017843113463833802,0.024247171650879362,-0.009004779267263884,0.017623484943641275,-0.006408167718398226,-0.01668028857348762,0.01064838111712035,0.003081226523939807,-0.0051007185380857615,0.015405310157401883,0.021295984034205965,0.018794338595457837,0.005642135395606682,0.016953049229945793,0.00396898106972238,0.006958905670194321,-0.022052253703742728,0.010272829701885351,-0.016990284318589788,0.004698902181454243,0.006299806579047783,0.012531729516689004,0.018569580500992243,-0.025352495444687203,-0.005986972121013124,0.0022179484522244926,0.01626366859028701,0.026473211853024536,0.02280163390565151,-0.014122225170584155,-0.012890380143148887,0.0257259003959618,0.00926131702834086,0.029928768603736732,-0.009101985576847643,0.02492259990188669,-0.021355668224077355,-0.005981067176508653,-0.010514644950060052
SBDS,0.016142580441802435,-0.005924152053872374,0.037172316336064694,0.054818917426445124,0.03815493211566657,-0.024732847069441496,0.04591221241885385,-0.0387242828346166,0.00618596264654315,-0.007455444747440526,0.01772015898645169,0.03415665243672796,-0.01710060315213509,-0.09524883288666135,-0.046566024084034686,0.02310204063781138,0.05451019162448489,-0.011898174939820885,-0.024116764864240525,-0.005456412394608317,0.03055957027324525,-0.08708883289813361,-0.05304032614503187,0.02174121530307292,0.03219733892141391,0.007576742764120142,0.03744224156144303,0.01665198933049081,-0.08526048844201632,-0.007541265236877618,-0.018371723742503128,0.030899416879888585,0.13023649849107308,0.007576658136952764,-0.1275138915611551,-0.007394459466102095,-0.04812286736389591,-0.039442412210770245,-0.08402783709259708,-0.017831316412422513,-0.08842218141458422,-0.09743484480781552,0.008386744693441613,-0.003676102386270259,-0.00796418098763328,0.09506694511467792,-0.034984506682706425,-0.009928791165222392,-0.010619475623255725,0.018894104376901498
MAPK14,-0.003458355845100809,0.010014070700460958,-0.000418218298673513,0.004777170886295011,-0.009182340713144815,0.017919510797602317,0.02099606872880698,-0.012014136572877667,0.002034767934528107,-0.013701653858553162,-0.002965353884045132,0.003493075955073562,-0.0313431668826469,-0.0009554584550941822,-0.022354721546869794,-0.020052733229401678,-0.02857026947897416,-0.004357136811567341,-0.0018909633387946569,0.01319915758008586,-0.02275069098273477,-0.006396285653958962,0.00035187840928909244,0.009215839936505748,-0.010453395394307459,-0.0002085153560607162,0.00010123962417544862,0.005944775315515202,0.011811917110661565,-0.013688833374130812,-0.012327615914917486,0.014338478967321332,0.015336561595610853,0.006685823072374895,0.01506975023721349,0.013211369520401793,0.0004706493954191501,0.018579458281290137,-0.019515574865889066,-0.019486604688014393,-0.007224286907559089,-0.004856737727412923,-0.005572004242004257,0.010188563878821888,0.014593006947611295,-0.005726776068645248,-0.012534207320356983,-0.004710940939277328,0.020373955255060635,0.029066528739750207
CYCS,-0.03486846772783794,0.0390633070152161,-0.04309207371746234,-0.03952599863186244,0.02909684088671866,-0.06657092707536211,-0.0026439095257917346,-0.0031328623755202496,-0.004748795537241213,0.0032493796480562815,0.04098031633947959,-9.206316542109958e-05,-0.028988356609218766,-0.028383983574325894,-0.021208771099167856,0.0037240216080657506,-0.008576042986433208,-0.03130874086677102,0.02120765507518769,0.0034092628879068255,-0.021152336135362576,-0.010256065458959443,0.017253663828011395,-0.024191687549192698,-0.015034014774715913,-0.0004922857505643455,-0.0412360217465049,-0.0316828508294915,0.002944168143250937,0.007935913279060399,0.018477606698384035,-0.028267378023750688,0.006259235889732337,0.0030858897556996583,-1.2023031938851593e-06,-0.004068353019485429,0.009230615537723258,-0.0328933866533245,-0.005469450780199353,-0.016341162577223255,0.0014794511013755528,-0.0013410927291186382,0.047149710930140906,-0.023332242472934226,0.012052870981150007,-0.01190474962282711,-0.014756238127809284,0.049308862274456425,-0.0024163748875618346,-0.02187217990118903
VIRMA,0.012537140761289825,-0.005994625047384067,-0.017331680307659306,0.00774920895509439,0.035869789441794066,0.02590555897782458,0.007673562089332109,0.007732615568902944,-0.025598884696885694,0.0038582904642021423,-0.0009674184001403568,0.024596318300925325,0.02004074244199848,-0.012097276142854912,0.012258594737241876,-0.01677610169277837,-0.004280017336270765,-0.022162737068271533,-0.0324327557029158,0.014393632496823015,0.009326191019150517,-0.008715662944555447,-0.007150324668918583,-0.02050481320983994,-0.018662889948373708,0.010241637494117916,-0.0042914863795084895,0.031568432604962365,0.0016270807834194872,0.022100017605635396,-0.013003624124433823,-0.01800748793871719,0.005104602754699277,0.0206677128014981,0.02630286168466966,0.0309543331268515,0.014839953832023378,-0.013562801032071968,0.01265459147838943,-0.023579254951352133,0.01939182758591254,0.011985964407671018,0.017340205313373828,-0.014872311307294071,-0.03400381960394544,0.04394004113930687,0.022674279771934494,0.018058189354694686,0.0188924818103235,-0.0005340168812794303
NUP214,0.015316207201290049,-0.00989636068395546,-0.018369996687956452,-0.009378616889630577,-0.016491429845753636,0.013639246034688886,-0.00899033194743707,-0.028193967079822094,0.025375869368362263,-0.005371386798611622,-0.0029354478943291614,-0.03220991014983165,0.019289104405717003,0.03093855637158622,0.01962282745465055,0.0270689097180383,-0.00718959246431956,-0.018183291867023763,-0.0066058476778939595,-0.014605153130684336,-0.010940985032645257,-0.010655557226526408,0.005102650667894278,0.0009518327349952962,0.01578454978355041,0.0047962341488749635,0.014718250520280283,0.003906698097615598,0.015588330266549157,0.002135625863708123,0.00939790171416809,0.00811898801329806,-0.02529023529753334,0.016434903790569725,0.016795444488822586,0.012532999865490675,0.01451772097976752,0.014469948421768597,0.003794459010611643,0.01974909648241225,0.004690421869419651,0.0007348715060255541,-0.012296363847652259,0.012864157817648594,0.0032701538617755928,0.013715531012092051,-0.003942089958741398,-0.008579738457229558,-0.004057150179508736,0.00937043847231697
MYH9,0.03081693483573307,0.01679111858655897,0.00980721645344454,0.07120720135225177,0.012433065589100624,0.015303750215164473,0.023901762827708627,-0.03980517928605696,0.013692485534045694,-0.02449862449390541,0.04205693570049977,0.02726855820142475,0.011434751871294752,0.016803707619138186,-0.023026135324093523,0.063541438379379,0.022050201420232306,-0.0169640640120443,0.0319306997111981,-0.046111653791852766,0.004483305843604688,-0.026618088952169217,-0.009834302783242434,-0.03938171742567761,-0.017987173752750944,0.00959046456770529,0.022690659147239736,-0.0354277527737388,0.002560515064021905,-0.017850291544426175,0.0012686610683767094,0.037890115829920794,-0.01893985491972378,-0.02276608782773753,0.03515271796923128,0.017973635818581555,0.002165215793781944,-0.06941980228620948,0.04984638748590672,-0.02449594370893693,0.0353273710083804,-0.031528056359830206,-0.03598110707162947,0.03200151609298083,-0.04289970933187909,-0.00025811860363719123,-0.023153945534889392,0.0016488757227562938,0.05889950357855873,-0.03542458986710154
PTPN11,0.01657531490858644,-0.001606585139470718,0.005196963658035851,-0.004011348516997567,0.02936558011829528,0.0032140743963745082,0.0036713811279626544,-0.004075754388794149,0.037545547526093896,-0.06310451876595038,-0.04929382767633244,0.004205949810470672,0.03090724362187489,-0.02398454923790031,-0.07678151344738683,-0.02336913842336756,-0.01965196835557367,-0.0020759112461752587,0.05840372119462895,-0.033725877168925826,0.01901594409271243,0.0058378285678692575,0.06623713292802168,-0.043770758630081265,0.02910084960328534,0.01846293054479752,-0.03430193959907843,0.06603384126899961,-0.055965391099033666,0.032290876980585845,0.01499017884441379,0.0625055095748097,-0.015419659047360586,-0.008466389942224602,0.016027266657579156,0.035014652000697005,-0.046236530973174095,0.0796657583984259,0.04296766475364828,0.0002734326786200633,-0.03724796461698004,0.05845758101929044,0.02623993577594657,0.03612331528120977,-0.014906099340794949,-0.012020819428257633,0.010791513766768677,-0.008141169586728697,-0.034793323560855904,0.0030599141005056086
MEN1,-0.012496711744721256,0.014350418333548816,-0.013757082721944522,0.016787332891543404,-0.023480894783506796,-0.020244766551566196,0.03995463734315513,0.005380594210777501,0.0012777293423008732,-0.025760983787263464,-0.009613223773405857,0.052663535103179504,0.01534520422158909,0.0190780073301064,0.009084198220174472,0.008615251901404558,-0.005835652625713623,-0.06783406642456716,-0.006619105107167866,-0.006967737593009503,-0.026570526145409352,0.02764742594697957,-0.023920911540167924,-0.014086360503018674,-0.02086074401634707,0.014925056408140257,0.01608135505627173,0.0328399787372449,-0.029677037147243172,-0.023070606106300018,-0.012313585502979568,-0.01898192416985442,0.03282626147032825,-0.02011454655241309,0.06719629445329454,0.036035213638046376,-0.001429010715481551,0.026895255553258092,0.039368100072014994,-0.014312774295609003,-0.018630489155598534,-0.048290373073345556,-0.03937037269664306,0.07874179524339407,0.010342514599342201,0.011877224821926047,-0.004613804715484269,0.02290596018892094,-0.04030114829382962,0.02463046144513863
FAR1,-0.009886472743866094,0.00011696317484925775,-0.009277041635504328,0.0031771566653036394,-0.014909881313747746,0.019025756675407096,0.013012060262422106,-0.018163794818087487,0.005319809448770131,-0.002233427274010599,0.004965006773150209,-0.009576911795867083,0.0014662035524684455,0.0023181412976400837,0.002584675447732968,0.002503612625037522,-0.004050383310947185,-0.0008347133274157303,0.020185611541206256,-0.006697731157150809,0.01797378538382128,-0.025638357660363213,-0.017572736178347613,0.0054013601922284675,0.0034353711148561727,0.0013488305875966383,-0.007665097159005987,-0.007659186798345365,0.025568977100191757,-0.002548503114847886,-0.01553758166855653,0.014534740194309488,0.009504001262774227,-0.014840534980723767,0.006923099029580073,0.003920145282381144,0.011176986360245021,0.011287895103796138,0.008136658566526893,-0.005726040905475861,0.0060913824890934136,-0.004580860078116044,-0.017571113024633347,0.004726024207718859,0.007784702117633153,0.0037779595480453474,-0.009553916031268823,0.004771266236710764,0.0004564786341399862,0.00314048418726567
PNISR,0.02367370222677265,0.004766188282020138,-0.009077452072835947,-0.004436097788033105,0.008415027690506519,0.003428328266008082,-0.0019255284926677646,0.0018392175735793322,-0.03751006145752766,0.006792025446001585,-0.018367911683650148,0.0107741176512024,0.023938249266933966,0.0023137843178115385,0.00430871793427211,-0.007813548283742488,-0.006019792427457251,0.0023226715940973417,-0.013435045008518295,-0.01623575533630619,-0.015390829025592212,-0.003242373290257556,-0.005305365857848279,-0.01494986152752585,0.0038507102347567408,0.0134069514249285,-0.0020716214521530104,-0.009316655297065083,0.0055380805363217924,-0.0039921586991242325,8.46150283509502e-05,0.008711902449992821,-0.006508982918297905,-0.00970391859508034,0.0023767347187304932,0.006887116903044985,0.001466243808953093,0.010157308107626911,0.007783505624200008,-0.005304872286094847,0.003013017048395635,0.0013350899285613743,-0.006434412464672745,0.004079030039239306,-0.004202018915431643,0.011688967174010216,0.0021265977765669406,-0.01040310270701256,0.020546723393805342,-0.0037008527868388243
RANBP2,0.0154726078734103,-0.010419860032223251,-0.005069038455516887,-0.012022923496080903,0.009631290036121279,0.01663060428587949,0.01422759455991849,-0.012043802610241149,-0.028865431102711243,-0.00442164567706494,-0.012485728606253823,-0.003335075640612873,0.008710877278463286,0.004010014990130398,-0.002556436481510352,-0.004020995621985274,0.00604475637035997,-0.0022960763146187124,-0.011087892441871807,-0.002277982527153204,0.011178368806457128,0.020467673585623392,0.006787467763951302,0.014524743245858193,0.006103673162247265,-9.137510636579003e-05,0.00895187964032376,-0.00580562588171265,-0.007228290517966457,-0.002359186454969346,0.008859533100110666,-0.00012390794046766794,-0.0057422023269149336,0.008580557502620259,0.01014883341886477,0.003969952630594714,0.006478429898357935,0.004544970394205495,-0.021986255431438912,-0.0021781023265117793,-0.012795193493459884,-0.0038084083891735537,-0.011260309317714719,-0.00280839424973993,0.010984282133356569,-0.008416042761565724,0.005942748376610886,-0.017278264334985388,-0.010992970831791616,0.004916435060970689
EXOC2,0.0007227866410130132,0.0027830370927939304,-0.0015623432310026097,0.003623867568076459,-0.008466180744628519,-0.0004890502133858254,-0.0014623219239327358,-0.018420632438179558,4.253021014330359e-05,0.016086583322752923,-0.0325942607225433,-0.0014986687491352485,0.029192058005270402,0.007564184133431573,0.0008009862450672911,0.005830722668512011,-0.013254387888917826,0.012014927402374226,-0.0021960537843517458,0.013656476393148528,0.01534425549622058,-0.018909449813716242,-0.0006957957954503705,-0.004846181783711843,-0.005225185000164109,-0.0066034596588723385,0.006113916318848467,-0.019690879422602173,-0.0063823665212841526,0.0008531054146655828,0.0006673620099195055,0.019798338904869053,-0.008109485557637023,-0.009038930094060583,0.002829870601778092,-0.0056715557876245055,-0.0018860990562491482,0.016729198022838933,0.00039457400891729536,0.017210599629237947,0.0002629350414286795,-0.01216711355824655,-0.032013346330839985,-0.005953120108009274,-0.009447779668478307,-0.006693551458220837,0.003155274787469451,-0.002539545383877315,-0.013311129876668425,-0.010500732890907324
GAB1,0.013192863177199785,0.001836244995357808,0.002683270271430117,0.005793387313742808,0.031408635523687556,0.0012943277836194953,-0.011071548652068781,-0.013154751689474862,0.012823770976030576,-0.025969727341574413,-0.018473418452092397,0.0035644323938605316,-0.008944902803014822,-0.010717492704720331,-0.017068001395481994,-0.008247319956565117,0.0014881323635449514,0.0034996522684503486,0.008025618221046724,-0.014161958500919471,0.010998559066779382,0.002030058322015255,0.008103835500103417,0.0007331681458483623,0.017027540579126733,0.0201152148411634,-0.015048429205838851,0.011729380480649814,-0.012850719911196871,0.016723881056826363,0.004138359334827308,0.02095094928733503,-0.0033211281919480512,0.003505773349193613,0.011688439141215244,-0.02467998557183577,-0.016848009512801215,-0.0028297717258873915,-0.003293351417657061,0.013404792312385578,0.0031693179576999836,0.02569312577785344,-0.006670002411506981,-0.0029963742625405835,-0.02385763030784448,-0.0054336818824354165,0.008047648286151756,0.006474896001801386,-0.02147735745739077,-0.0019853994448834787
RPP21,-0.06636810179777083,0.05068843736312657,0.07131544361164731,0.019376432127209412,0.001458978550590503,0.03880003231456143,0.025580400789780442,0.03094026547756859,0.02317283300138028,-0.0036710866635618795,-0.0018431584925071235,-0.002727162275964375,-0.022474495951379812,0.026466092531258305,-0.03615187150034513,-0.00021500822528829793,0.011484742998131429,0.05953386878130318,-0.05175379938956842,0.04952420477539048,-0.03566394715523503,-0.016918005641943148,-0.005344391361863323,0.007871429675369298,0.007323036167460701,-0.008463955992506864,-0.00864672648235072,0.010055413017525607,-0.017802384936487156,0.015878570339972944,-0.014017750883223073,-0.002794515541507088,0.016512263530948198,-0.007436126544816191,0.0036575009250534684,-0.015942996054228675,-0.021568581002705964,-0.03652404897360265,0.016839542005344706,-0.01549355142278771,-0.0016424933099002505,0.04151807434429985,-0.005507834707005062,-0.05739318446933328,-0.014736737909162054,-0.04785216253929347,0.035245370908631606,-0.027644099522625195,-0.01208641363680135,0.022512950062370633
UQCRC1,-0.030842496118656824,0.02662397400542514,-0.03340578360349772,-0.033620071722782904,0.003154496588313326,-0.0007514442015496541,0.01453957510215138,-0.027165842500251343,0.01398412985316235,0.019964589458462977,-0.00206193515800503,-0.00431678928365243,0.015349311508457735,-0.016221726655429158,-0.0024816647524710167,0.024906736666744048,0.02343432406568756,0.007379648087641593,0.025379193623439142,0.0028109543583586098,-0.005713073055578877,-0.01246194245112366,-0.009860833492879613,0.005642842393867319,-0.0032546474440578853,0.006306141926628276,-0.00717653803343909,0.003378064454972522,-0.006357201891364569,0.0007471631209932557,0.002676612303868688,0.0035924614028808653,-0.012485700907565546,0.01612428207913833,0.0024735351897180176,0.020144998985102185,0.0019066509722187412,0.0006507125938384286,0.0049107980995956695,-0.008402014735258591,0.010256223084644729,0.0071449126029034015,0.011445881146117005,-0.012957262319097947,0.009912640877800036,-0.017261314566544516,0.015237150567200061,0.0024431593662805405,-0.007625425043976989,-0.002046834010247023
PSMC5,0.007719592427037831,-0.024162642745020252,-0.017386865366048505,-0.011003032205725405,0.009802424431294894,0.009649063191406638,0.02153554771059268,-0.0418766176976226,-0.03329159548483191,-0.006927620726358421,-0.007598767515208136,-0.003879577340264998,-0.03134319083334423,0.013973624367580305,-0.025386885039831567,-0.03656648645289094,0.0010313768673080891,0.0048419081328849685,-0.011935449442071387,-0.01231550459428829,0.007987428552801107,0.007619433058965386,-0.015920237156243498,-0.001759900040101282,-0.014828556022505945,0.0059726476995804354,0.017945933013727537,-0.018622243947979965,-0.003037536251553751,-0.016914472857848337,0.032185331886084995,-0.0010174471786905301,-0.0035655427904551632,0.00819527264156466,-0.0006457860580133824,-0.015958735344681934,-0.0008817251190946509,-0.035738337385592366,-0.014201226836082546,0.03597994059748636,-0.0126176679974492,-0.025167336330784662,0.005685643828513828,0.0025682867435596573,-0.030174424932193838,-0.034404739522988184,0.002559240482869448,0.035032736637310415,0.0128567195015649,-0.02340427897416998
